Temperature,Velocity,Server_1_Power,Server_2_Power,Server_3_Power,Server_4_Power,Server_5_Power,Server_6_Power,Server_7_Power,Server_8_Power,Server_9_Power,Server_10_Power,Server_11_Power,Server_12_Power,images
290,2.65,0,0,50,100,100,0,50,0,75,0,50,0,dp2404
295,2.22,75,50,75,75,0,75,50,100,50,100,75,0,dp2405
299,2.65,100,50,0,0,0,0,50,0,100,100,0,0,dp2406
295,2.22,0,50,75,0,50,100,0,0,100,100,50,100,dp2407
299,1.75,75,50,100,0,100,100,50,50,50,50,0,75,dp2408
299,1.75,100,0,75,75,0,50,100,0,75,50,100,75,dp2409
295,2.65,50,0,0,100,50,50,100,100,100,0,100,0,dp2410
295,2.22,100,100,0,75,0,50,100,50,75,0,50,0,dp2411
295,2.65,0,0,75,50,50,0,75,0,0,100,50,50,dp2412
295,2.22,50,75,100,0,75,0,100,100,100,50,75,100,dp2413
290,2.22,50,75,75,75,50,100,0,100,0,100,75,0,dp2414
295,1.75,50,100,75,0,50,100,75,75,75,100,100,100,dp2415
299,1.75,50,100,0,50,75,0,75,50,100,75,0,100,dp2416
290,2.22,50,100,0,0,0,0,50,0,50,0,0,75,dp2417
299,1.75,50,0,75,0,75,0,100,0,50,75,100,75,dp2418
299,2.22,0,50,0,100,50,50,75,50,0,50,50,100,dp2419
290,2.65,0,100,0,0,50,50,0,0,75,100,50,50,dp2420
295,2.22,0,0,75,50,50,0,75,0,50,50,100,100,dp2421
299,1.75,50,50,75,50,50,0,100,100,75,100,100,75,dp2422
299,1.75,75,50,75,50,75,75,100,100,100,0,100,100,dp2423
299,2.65,0,50,75,75,50,0,75,100,0,50,50,100,dp2424
290,2.22,100,100,50,75,0,75,100,0,75,50,100,0,dp2425
290,1.75,0,100,100,50,50,50,75,50,100,75,100,75,dp2426
295,2.22,50,75,100,0,100,50,75,75,50,75,50,100,dp2427
299,1.75,75,50,0,50,75,0,0,75,0,100,0,0,dp2428
295,2.22,100,0,75,100,75,50,100,75,0,100,75,100,dp2429
295,2.22,0,50,50,50,75,100,50,75,100,50,50,100,dp2430
299,2.65,0,100,0,75,50,0,75,75,50,100,75,0,dp2431
295,2.65,100,75,50,50,100,50,0,0,75,100,75,50,dp2432
299,2.65,100,50,0,0,100,0,100,75,50,0,75,50,dp2433
290,1.75,50,75,75,0,50,75,50,50,0,50,50,100,dp2434
295,2.65,0,0,50,50,75,100,0,100,75,0,75,50,dp2435
299,2.22,100,0,0,100,50,0,75,50,0,75,75,0,dp2436
290,2.65,100,100,100,50,100,0,0,50,50,0,50,100,dp2437
299,2.65,75,0,50,75,100,100,100,50,75,100,50,100,dp2438
299,2.65,75,75,75,100,75,100,75,100,75,100,75,50,dp2439
295,1.75,75,50,50,100,50,50,50,50,0,100,50,0,dp2440
290,2.65,75,75,50,100,75,50,100,50,75,75,0,0,dp2441
295,2.22,75,75,100,0,75,50,75,0,50,0,100,100,dp2442
290,2.22,0,75,75,0,75,0,75,0,75,50,50,75,dp2443
290,2.65,100,100,0,75,75,50,0,100,100,0,100,0,dp2444
290,1.75,100,100,50,75,0,0,75,50,100,100,50,50,dp2445
299,2.65,100,50,50,100,100,100,100,100,75,100,50,0,dp2446
299,2.22,0,75,100,75,100,100,100,0,75,100,50,75,dp2447
295,1.75,0,75,0,0,75,50,100,75,75,100,50,100,dp2448
295,2.22,100,100,75,50,0,50,100,100,100,100,0,50,dp2449
290,1.75,100,0,100,100,100,0,100,0,50,100,75,75,dp2450
299,2.65,75,0,50,0,100,50,50,50,50,75,100,50,dp2451
295,2.65,0,0,0,100,0,50,75,75,0,75,50,0,dp2452
295,2.22,50,50,50,100,0,50,0,75,50,50,75,0,dp2453
295,2.65,75,50,0,0,50,75,50,100,100,0,100,75,dp2454
295,2.65,0,0,100,0,50,75,50,50,50,50,75,75,dp2455
295,2.22,0,0,75,0,75,75,100,75,0,100,0,75,dp2456
299,2.22,75,100,75,50,75,75,75,50,0,75,100,50,dp2457
299,2.22,75,100,50,0,0,0,75,50,100,100,75,75,dp2458
295,2.65,50,100,50,0,100,0,100,0,50,100,100,0,dp2459
295,2.65,0,100,50,50,50,50,0,100,0,0,50,75,dp2460
295,2.65,0,50,50,0,50,100,75,75,75,50,100,50,dp2461
299,2.22,75,0,75,0,0,0,75,100,75,50,50,100,dp2462
290,2.65,50,50,100,50,75,50,0,75,50,50,75,50,dp2463
295,1.75,75,100,50,75,75,0,0,75,0,0,50,0,dp2464
290,2.22,50,75,0,100,100,50,0,100,75,0,0,0,dp2465
295,2.22,75,100,0,75,75,50,0,0,100,100,100,75,dp2466
290,2.22,75,75,50,50,100,50,50,50,50,100,75,0,dp2467
290,2.65,0,0,75,0,0,75,0,50,75,100,0,100,dp2468
290,2.22,75,100,75,100,0,50,100,100,50,50,50,50,dp2469
295,2.65,0,0,100,50,75,75,100,50,0,50,75,50,dp2470
290,1.75,100,75,50,50,100,100,100,75,50,100,75,50,dp2471
290,2.65,50,50,100,100,50,75,0,50,75,100,50,100,dp2472
290,1.75,100,100,0,100,75,100,50,100,75,50,75,50,dp2473
299,2.22,75,0,75,100,0,0,50,0,0,50,75,100,dp2474
299,1.75,100,75,100,0,75,100,100,75,75,0,50,100,dp2475
299,2.65,75,100,0,50,100,0,100,100,75,0,75,75,dp2476
290,2.65,75,50,0,0,75,75,0,0,100,0,100,75,dp2477
295,2.22,100,75,75,75,0,75,0,100,50,100,75,75,dp2478
290,1.75,0,50,50,75,100,100,75,0,50,100,75,0,dp2479
290,2.22,50,75,75,0,0,100,0,75,50,75,100,100,dp2480
295,2.65,100,75,100,50,100,75,75,100,0,50,50,100,dp2481
290,2.22,0,50,100,50,50,50,0,0,50,75,0,100,dp2482
295,1.75,75,75,75,100,50,100,50,75,0,100,0,75,dp2483
295,1.75,100,0,0,100,50,100,75,50,0,100,75,100,dp2484
295,2.65,0,50,75,50,0,75,100,100,0,75,0,0,dp2485
295,1.75,50,0,0,0,100,75,100,50,75,50,0,75,dp2486
295,1.75,50,50,100,0,100,75,0,100,100,75,50,50,dp2487
295,2.65,100,0,75,50,50,0,75,50,75,100,75,100,dp2488
290,1.75,50,0,75,0,75,50,75,0,0,50,0,50,dp2489
295,1.75,100,75,100,50,75,100,0,100,75,75,75,75,dp2490
290,1.75,75,0,100,0,50,0,75,0,0,0,0,50,dp2491
299,2.65,0,100,0,50,100,100,100,100,0,50,100,75,dp2492
299,2.22,75,0,0,50,100,75,75,50,50,75,100,50,dp2493
290,2.65,50,50,50,75,0,0,75,50,75,75,50,75,dp2494
290,2.65,50,75,0,75,75,75,75,100,50,0,0,0,dp2495
299,1.75,100,50,75,75,100,0,75,75,100,100,0,50,dp2496
295,1.75,50,100,100,100,50,50,75,75,75,50,75,100,dp2497
295,1.75,50,75,50,75,75,0,0,100,75,50,0,0,dp2498
299,2.22,0,0,50,0,50,75,0,75,50,75,75,75,dp2499
295,2.22,50,50,50,0,0,0,75,75,50,100,50,0,dp2500
295,2.65,50,0,50,75,100,0,50,75,0,0,75,50,dp2501
295,2.22,0,100,0,50,0,100,0,75,50,50,50,0,dp2502
290,1.75,50,0,50,0,50,75,0,50,75,75,100,0,dp2503
295,1.75,75,0,50,75,100,0,0,100,0,0,0,75,dp2504
299,2.22,0,50,75,0,50,0,0,100,50,75,50,50,dp2505
295,1.75,75,100,75,100,0,75,50,100,75,0,75,100,dp2506
290,2.22,100,100,0,100,75,50,75,0,100,50,0,75,dp2507
290,2.65,100,75,50,100,50,100,0,100,100,75,75,50,dp2508
295,2.22,100,100,50,0,0,100,0,0,50,0,0,100,dp2509
290,2.22,75,100,100,100,50,75,75,100,0,100,100,0,dp2510
290,2.22,50,0,100,50,100,100,100,50,75,100,50,75,dp2511
290,2.22,75,50,75,75,50,0,100,75,100,0,100,100,dp2512
295,2.22,0,50,75,0,50,50,0,75,0,50,50,0,dp2513
299,2.65,100,75,0,75,75,100,75,100,100,75,50,0,dp2514
290,2.65,0,0,100,50,0,50,0,50,50,0,100,50,dp2515
295,1.75,50,50,100,50,100,50,50,100,100,75,50,100,dp2516
295,2.22,50,0,75,0,75,50,50,100,75,75,0,75,dp2517
295,1.75,100,75,75,0,75,100,50,0,75,100,50,75,dp2518
290,2.65,75,75,50,50,75,75,0,75,100,100,0,50,dp2519
299,1.75,50,0,50,75,0,75,0,50,0,100,100,0,dp2520
299,2.65,75,50,75,0,100,50,75,100,0,0,50,0,dp2521
299,1.75,75,100,100,75,100,50,0,50,50,50,75,75,dp2522
299,2.65,100,0,100,0,100,75,75,0,50,50,100,75,dp2523
295,2.65,75,75,100,0,100,50,0,50,0,0,100,75,dp2524
299,1.75,100,50,50,75,75,50,50,100,50,100,75,50,dp2525
299,1.75,0,0,50,75,50,75,100,50,0,100,75,50,dp2526
299,2.65,50,50,75,75,100,0,75,0,100,0,0,100,dp2527
299,1.75,75,75,50,75,75,0,75,75,50,50,0,0,dp2528
295,2.22,100,75,0,0,75,75,0,50,50,75,0,75,dp2529
295,2.22,75,100,50,0,75,75,100,75,100,100,50,100,dp2530
290,2.65,100,75,100,50,0,75,50,75,50,0,100,50,dp2531
299,2.65,50,0,0,100,100,75,75,100,100,100,50,100,dp2532
295,2.22,100,0,0,75,100,75,100,75,50,100,0,100,dp2533
299,2.65,75,75,75,75,0,75,0,100,50,0,100,50,dp2534
290,1.75,100,75,0,0,100,75,50,75,75,100,75,100,dp2535
295,1.75,0,100,100,75,75,0,0,0,100,50,50,100,dp2536
299,2.22,75,0,0,75,0,100,75,75,75,50,75,75,dp2537
299,2.22,0,50,100,75,100,50,0,0,75,0,50,50,dp2538
290,2.65,75,50,0,50,50,100,50,75,0,0,100,100,dp2539
299,2.22,50,75,0,75,100,0,0,0,100,50,50,100,dp2540
299,2.65,50,100,75,100,100,50,50,100,0,0,100,50,dp2541
290,2.22,0,100,75,75,50,50,0,100,0,100,100,50,dp2542
299,2.65,50,75,50,0,100,75,75,0,0,75,75,50,dp2543
295,2.65,50,0,100,50,100,50,75,50,100,100,75,100,dp2544
299,2.65,100,0,100,100,50,100,50,50,100,75,0,100,dp2545
299,2.22,75,75,50,100,75,75,100,100,0,75,0,50,dp2546
290,2.65,50,75,75,0,75,0,100,100,100,50,50,75,dp2547
290,2.65,100,75,75,75,100,0,75,100,50,0,100,75,dp2548
290,2.65,50,50,50,100,0,50,75,75,75,100,0,0,dp2549
295,1.75,75,75,100,75,0,75,50,100,100,0,75,75,dp2550
290,1.75,50,0,75,50,100,75,100,100,100,75,100,75,dp2551
290,1.75,75,100,100,100,0,100,100,75,100,0,100,0,dp2552
290,2.22,0,50,50,100,50,75,0,75,50,100,0,75,dp2553
295,2.65,100,75,100,0,100,0,75,0,100,0,75,100,dp2554
290,1.75,50,0,50,75,50,75,0,0,50,75,0,50,dp2555
295,2.22,0,75,0,100,100,0,75,50,100,100,0,100,dp2556
295,2.22,75,100,75,75,50,50,0,50,75,100,75,75,dp2557
299,2.22,75,0,100,50,75,0,100,75,100,50,50,0,dp2558
295,1.75,75,100,50,100,100,75,75,50,75,100,0,0,dp2559
290,2.22,75,75,75,75,100,0,100,50,0,0,100,50,dp2560
295,1.75,75,50,100,50,0,75,50,0,50,75,100,0,dp2561
290,2.65,0,75,0,75,50,50,50,0,75,75,100,50,dp2562
295,2.22,75,50,0,50,50,75,0,75,100,100,0,100,dp2563
290,2.22,100,50,75,100,75,75,0,75,0,0,0,0,dp2564
290,2.22,0,100,0,50,100,100,50,100,50,75,75,0,dp2565
290,1.75,0,50,75,50,100,100,100,100,100,75,50,100,dp2566
290,2.65,0,75,75,0,0,100,0,50,75,75,100,75,dp2567
290,2.65,75,0,0,75,50,0,50,50,100,50,100,50,dp2568
290,2.65,75,100,0,100,100,0,50,50,0,100,75,100,dp2569
295,1.75,0,0,50,100,0,75,0,100,50,75,75,0,dp2570
290,2.65,0,100,50,75,100,0,75,0,0,50,0,0,dp2571
290,2.22,0,0,0,75,50,75,50,50,100,75,50,50,dp2572
299,1.75,100,50,75,50,100,100,75,100,100,0,50,0,dp2573
290,2.65,100,50,50,50,100,50,50,100,75,50,100,0,dp2574
290,2.22,75,75,50,0,100,50,100,50,50,100,75,75,dp2575
290,1.75,50,0,50,100,100,100,100,0,50,75,100,100,dp2576
295,2.65,100,75,100,0,0,75,50,50,0,50,50,50,dp2577
299,2.65,50,0,50,100,0,75,100,50,50,0,0,50,dp2578
295,1.75,100,75,0,100,50,75,100,75,75,75,100,100,dp2579
295,2.65,0,0,0,100,50,100,75,0,100,0,100,0,dp2580
299,1.75,75,75,100,100,100,75,50,50,75,75,100,100,dp2581
295,2.22,75,50,100,100,100,100,100,0,75,75,50,100,dp2582
290,2.22,0,0,75,100,0,75,0,100,75,0,50,0,dp2583
295,1.75,0,75,100,0,0,0,100,50,100,75,75,100,dp2584
290,1.75,50,100,100,0,75,75,50,50,75,100,50,0,dp2585
290,2.22,75,50,75,100,50,50,50,100,0,0,75,50,dp2586
290,2.22,75,0,100,100,75,0,50,100,75,100,100,0,dp2587
290,2.22,100,75,100,75,100,75,100,100,50,0,0,75,dp2588
290,2.65,50,50,50,100,75,0,100,100,50,75,75,50,dp2589
295,2.22,100,100,100,0,0,75,50,50,100,0,50,75,dp2590
